SN,Trial,Block,vstmLoad,Targ,Flnk,TargPos,FlnkPos,Congruency,Resp,RT,vstmCond,vstmResp,vstmRT
19,110,3,2,1,2,3,1,0,1,0.8242,1,2,1.448
19,111,3,2,2,2,6,2,1,2,0.6598,2,2,0.8996
19,112,3,2,2,2,4,1,1,2,0.7565,2,2,0.9323
19,113,3,2,2,2,6,1,1,2,0.614,1,2,1.4299
19,114,3,2,2,1,4,1,0,2,0.7344,1,1,0.7182
19,115,3,2,2,1,6,1,0,2,0.6875,2,2,0.6714
19,116,3,2,1,2,2,2,0,2,0.8797,1,1,0.6615
19,117,3,2,1,2,3,2,0,1,0.8921,1,1,0.6198
19,118,3,2,2,2,5,2,1,2,0.7473,1,1,0.6671
19,119,3,2,1,1,2,2,1,1,0.6195,2,2,1.1793
19,120,3,2,2,2,2,2,1,2,1.1782,1,1,0.65
19,121,3,2,2,1,2,1,0,2,0.6311,2,2,0.6149
19,122,3,2,1,1,1,1,1,1,0.8182,1,1,0.866
19,123,3,2,2,2,5,1,1,2,0.6941,1,1,0.5499
19,124,3,2,1,2,4,1,0,1,0.7597,2,2,0.6155
19,125,3,2,2,1,3,1,0,2,0.7548,1,1,0.6745
19,126,3,2,1,1,2,1,1,1,0.627,1,1,0.6747
19,127,3,2,2,1,2,2,0,2,1.1914,2,1,0.7912
19,128,3,2,2,2,1,1,1,2,0.8422,2,2,0.57
19,129,3,2,1,2,2,1,0,1,1.1285,2,1,0.7283
19,130,3,2,1,2,6,2,0,1,0.5586,2,2,0.7984
19,131,3,2,2,1,5,2,0,2,0.7494,2,2,0.9251
19,132,3,2,1,1,3,1,1,1,0.6187,2,2,0.7305
19,133,3,2,1,1,5,2,1,1,0.4961,2,2,0.6078
19,134,3,2,1,1,1,2,1,1,0.7471,2,2,0.6669
19,135,3,2,1,1,3,2,1,1,0.7591,1,1,0.9988
19,136,3,2,1,2,6,1,0,1,0.6859,2,2,0.7976
19,137,3,2,2,1,3,2,0,2,0.8243,1,1,1.0001
19,138,3,2,2,1,1,2,0,1,0.5473,2,2,0.7226
19,139,3,2,2,1,1,1,0,2,0.6971,2,2,0.8089
19,140,3,2,1,2,5,2,0,1,0.5679,1,1,0.7437
19,141,3,2,1,2,1,2,0,1,0.7417,2,2,0.4695
19,142,3,2,1,1,4,2,1,1,0.5461,2,2,0.5299
19,143,3,2,1,1,4,1,1,1,0.6405,2,2,0.8803
19,144,3,2,2,1,4,2,0,1,0.5569,2,2,0.8484
19,145,4,1,1,1,3,1,1,1,0.7254,2,2,0.5812
19,146,4,1,2,1,3,2,0,2,0.6918,1,1,0.5475
19,147,4,1,1,2,4,1,0,1,0.6176,1,1,0.4734
19,148,4,1,1,2,1,2,0,1,0.5619,2,2,0.6096
19,149,4,1,1,2,4,2,0,1,0.7606,2,2,0.6164
19,150,4,1,1,1,5,2,1,1,0.5636,1,1,0.8674
19,151,4,1,2,1,2,1,0,2,0.7596,2,2,0.4234
19,152,4,1,2,1,3,1,0,2,0.5588,1,1,0.4787
19,153,4,1,2,2,5,2,1,2,0.712,1,1,0.5038
19,154,4,1,1,1,3,2,1,1,0.5569,2,2,0.4767
19,155,4,1,2,2,2,2,1,2,0.7454,1,1,0.6012
19,156,4,1,1,1,4,1,1,1,0.4962,2,2,0.5439
19,157,4,1,1,2,3,2,0,1,0.6898,2,2,0.8656
19,158,4,1,2,1,4,2,0,1,0.6297,2,2,0.4666
19,159,4,1,1,1,2,1,1,1,0.8228,1,1,0.5506
19,160,4,1,2,2,3,2,1,2,0.6964,2,2,0.4882
19,161,4,1,1,2,5,2,0,1,0.5649,2,2,0.4847
19,162,4,1,2,2,1,1,1,2,0.6893,1,1,0.5451
19,163,4,1,1,2,1,1,0,1,1.0632,1,1,0.535
19,164,4,1,2,1,6,1,0,2,0.6808,2,2,0.9846
19,165,4,1,1,2,2,1,0,1,1.3756,2,2,0.5914
19,166,4,1,1,2,5,1,0,1,0.6144,2,2,0.5342
19,167,4,1,1,1,2,2,1,1,0.616,2,2,0.5998
19,168,4,1,2,2,6,2,1,2,0.8671,2,2,0.4028
19,169,4,1,2,2,2,1,1,2,0.6259,2,2,0.4817
19,170,4,1,2,2,3,1,1,2,0.4943,1,1,0.4781
19,171,4,1,2,2,5,1,1,2,0.5665,1,1,0.4863
19,172,4,1,2,2,6,1,1,2,0.563,2,2,0.6107
19,173,4,1,1,2,6,1,0,1,0.43,2,2,0.4778
19,174,4,1,1,1,6,1,1,1,0.6824,2,2,0.6022
19,175,4,1,2,1,2,2,0,2,0.7414,2,2,0.5333
19,176,4,1,2,1,5,2,0,2,0.6151,1,1,0.5989
19,177,4,1,1,2,2,2,0,1,0.6741,1,1,1.1699
19,178,4,1,1,2,6,2,0,1,1.0004,1,1,0.5363
19,179,4,1,2,2,1,2,1,2,0.6298,2,2,0.5495
19,180,4,1,1,1,6,2,1,1,0.5961,2,2,0.5159
19,181,4,1,2,1,1,1,0,2,0.633,1,1,0.8728
19,182,4,1,1,1,1,2,1,1,0.6892,1,1,0.673
19,183,4,1,1,1,1,1,1,1,0.6894,1,1,0.4172
19,184,4,1,1,1,5,1,1,1,0.6924,1,1,0.5482
19,185,4,1,2,2,4,1,1,2,0.6823,1,1,0.4741
19,186,4,1,1,1,4,2,1,1,0.4228,1,1,0.5345
19,187,4,1,1,2,3,1,0,1,0.7444,1,1,0.6001
19,188,4,1,2,1,5,1,0,2,0.8034,2,2,0.5312
19,189,4,1,2,1,6,2,0,2,0.805,1,1,0.5968
19,190,4,1,2,2,4,2,1,2,0.7243,1,1,0.7081
19,191,4,1,2,1,1,2,0,2,0.7532,2,2,0.417
19,192,4,1,2,1,4,1,0,2,0.6282,1,1,0.484
20,1,1,2,2,2,2,2,1,2,0.8412,2,1,1.145
20,2,1,2,2,2,4,2,1,2,0.668,2,1,0.8437
20,3,1,2,2,1,6,1,0,2,0.8477,2,2,1.4075
20,4,1,2,2,1,3,2,0,2,0.8511,2,2,1.1549
20,5,1,2,1,2,3,2,0,1,1.3289,2,2,0.9287
20,6,1,2,2,1,2,1,0,2,0.8142,1,1,1.374
20,7,1,2,1,2,1,1,0,2,0.7602,1,1,1.2357
20,8,1,2,2,2,4,1,1,2,0.8153,1,1,1.2471
20,9,1,2,1,2,3,1,0,1,0.8724,1,1,1.2402
20,10,1,2,2,1,2,2,0,2,0.6161,2,2,1.0479
20,11,1,2,1,1,6,2,1,1,0.8967,1,2,0.8165
20,12,1,2,1,1,3,2,1,1,0.6755,2,1,1.3632
20,13,1,2,1,2,2,1,0,1,0.8613,1,1,1.165
20,14,1,2,2,1,4,2,0,2,0.6873,2,2,1.0551
20,15,1,2,2,1,5,2,0,2,0.6832,2,1,0.987
20,16,1,2,2,2,1,2,1,2,0.7476,1,2,1.2434
20,17,1,2,1,1,5,1,1,1,0.748,2,1,1.1798
20,18,1,2,1,1,5,2,1,1,0.858,1,1,1.3538
20,19,1,2,1,2,6,2,0,1,0.6238,2,2,1.8876
20,20,1,2,2,1,4,1,0,2,0.6921,2,2,1.1239
20,21,1,2,2,1,6,2,0,2,0.6292,1,1,0.9969
20,22,1,2,2,2,2,1,1,2,0.8877,1,1,0.8075
20,23,1,2,1,1,2,1,1,1,0.8107,2,1,1.1145
20,24,1,2,2,2,6,2,1,2,0.6676,2,1,0.8433
20,25,1,2,1,1,2,2,1,1,0.7311,1,1,0.8428
20,26,1,2,1,1,6,1,1,1,0.735,1,2,1.2948
20,27,1,2,1,1,1,2,1,1,0.7236,1,1,0.7714
20,28,1,2,1,1,4,2,1,1,0.6414,1,1,1.0732
20,29,1,2,1,2,2,2,0,1,0.7537,2,1,0.9934
20,30,1,2,1,2,1,2,0,1,0.7921,1,1,1.4799
20,31,1,2,2,1,1,2,0,2,0.6205,2,2,1.0522
20,32,1,2,1,2,5,2,0,1,0.6804,2,2,1.2402
20,33,1,2,1,2,5,1,0,1,0.7963,2,2,0.9721
20,34,1,2,2,2,5,2,1,2,0.6943,2,2,0.6781
20,35,1,2,1,2,4,1,0,1,0.8225,1,2,1.3823
20,36,1,2,1,1,1,1,1,1,0.6008,1,1,2.3126
20,37,1,2,2,2,3,2,1,2,0.8855,1,1,1.9573
20,38,1,2,1,2,6,1,0,1,0.8074,1,1,1.0472
20,39,1,2,2,1,1,1,0,2,0.7393,2,2,0.6591
20,40,1,2,2,2,1,1,1,2,0.6756,2,2,0.8514
20,41,1,2,2,1,5,1,0,2,0.8075,1,1,2.6473
20,42,1,2,2,2,6,1,1,2,0.623,1,2,1.0548
20,43,1,2,1,2,4,2,0,2,0.6667,1,1,1.3643
20,44,1,2,1,1,4,1,1,1,0.7505,1,1,1.1823
20,45,1,2,1,1,3,1,1,1,0.7568,1,1,1.2526
20,46,1,2,2,2,5,1,1,2,1.3325,2,2,0.9962
20,47,1,2,2,1,3,1,0,2,0.8752,2,2,0.923
20,48,1,2,2,2,3,1,1,2,0.6805,2,2,1.1123
20,49,2,1,2,2,5,2,1,2,0.6961,2,2,0.8078
20,50,2,1,1,2,5,2,0,1,0.7117,1,1,0.8875
20,51,2,1,1,2,2,1,0,2,0.9481,1,1,1.0433
20,52,2,1,2,2,6,2,1,2,0.567,1,2,0.7428
20,53,2,1,2,2,5,1,1,2,0.7129,1,1,1.0166
20,54,2,1,1,1,6,1,1,1,0.8721,1,1,0.7919
20,55,2,1,2,1,2,1,0,2,0.8709,1,1,0.9186
20,56,2,1,1,1,2,2,1,1,0.6409,2,2,0.8167
20,57,2,1,2,2,3,1,1,2,0.5521,2,2,0.6639
20,58,2,1,2,1,1,2,0,2,0.7443,1,1,0.9841
20,59,2,1,2,1,2,2,0,1,0.9506,2,2,0.9178
20,60,2,1,2,2,6,1,1,2,0.6871,2,2,1.6949
20,61,2,1,2,1,4,1,0,2,0.6877,2,2,1.0555
20,62,2,1,2,1,6,1,0,7,7,1,2,1.5876
20,63,2,1,1,2,1,1,0,2,0.7157,1,1,1.6223
20,64,2,1,2,1,4,2,0,2,1.0056,2,2,0.6694
20,65,2,1,2,1,3,1,0,2,0.7381,2,2,0.7219
20,66,2,1,2,2,1,2,1,2,0.4992,2,2,0.483
20,67,2,1,1,1,3,2,1,1,0.8157,1,1,1.1194
20,68,2,1,1,1,5,2,1,1,0.6887,1,1,1.6325
20,69,2,1,2,2,2,2,1,2,0.7481,1,1,1.0519
20,70,2,1,2,2,2,1,1,2,0.8081,1,1,1.4958
20,71,2,1,1,2,4,1,0,1,0.8049,1,1,1.3646
20,72,2,1,1,1,6,2,1,1,0.6751,2,2,0.7869
20,73,2,1,1,2,5,1,0,1,0.8136,2,2,1.6934
20,74,2,1,2,2,3,2,1,2,0.8142,2,2,0.734
20,75,2,1,2,1,5,2,0,1,0.8835,1,1,1.6136
20,76,2,1,1,2,3,2,0,2,0.5607,2,2,0.7882
20,77,2,1,1,2,3,1,0,1,1.0239,2,7,7
20,78,2,1,1,2,2,2,0,1,0.9234,1,1,0.7152
20,79,2,1,1,1,2,1,1,1,0.7302,2,2,0.6499
20,80,2,1,2,2,1,1,1,2,0.8179,1,1,2.1457
20,81,2,1,2,2,4,1,1,2,0.8076,1,1,0.7274
20,82,2,1,1,1,1,1,1,1,0.8247,2,2,1.0005
20,83,2,1,1,1,4,1,1,1,0.9435,2,1,1.6952
20,84,2,1,2,2,4,2,1,2,0.788,2,2,0.8358
20,85,2,1,2,1,1,1,0,2,0.8678,2,2,0.5315
20,86,2,1,1,2,4,2,0,1,0.9974,2,2,0.6611
20,87,2,1,2,1,6,2,0,2,0.8173,1,1,1.1851
20,88,2,1,1,1,1,2,1,1,0.9398,2,2,0.8596
20,89,2,1,2,1,3,2,0,2,0.6877,2,2,0.9276
20,90,2,1,1,2,6,1,0,2,1.4009,1,2,1.0372
20,91,2,1,1,1,5,1,1,1,0.7131,2,2,0.8249
20,92,2,1,1,1,4,2,1,1,0.8164,1,1,1.3121
20,93,2,1,1,2,1,2,0,1,1.1294,1,1,1.3052
20,94,2,1,1,2,6,2,0,1,1.5992,1,1,0.559
20,95,2,1,2,1,5,1,0,2,0.9373,1,1,0.8571
20,96,2,1,1,1,3,1,1,1,0.8772,2,2,0.541
20,97,3,1,1,2,1,2,0,1,1.0355,1,1,1.0193
20,98,3,1,1,2,1,1,0,1,0.8225,2,2,0.6783
20,99,3,1,1,2,6,1,0,1,0.6947,1,1,0.7425
20,100,3,1,2,2,4,1,1,2,0.6883,1,1,0.6081
20,101,3,1,1,2,2,2,0,2,0.8113,1,1,0.78
20,102,3,1,1,1,1,2,1,1,1.1267,2,2,1.5585
20,103,3,1,2,2,4,2,1,2,1.1574,1,1,0.8852
20,104,3,1,2,2,5,2,1,2,0.8818,2,2,1.6976
20,105,3,1,1,2,4,2,0,2,1.3304,2,2,0.9733
20,106,3,1,1,2,5,1,0,1,1.0156,2,2,0.8714
20,107,3,1,1,1,2,1,1,1,0.8797,2,2,0.9275
20,108,3,1,1,1,3,1,1,1,0.8771,1,1,2.3329
20,109,3,1,1,1,4,2,1,1,1.0508,2,7,7
20,110,3,1,1,1,5,1,1,1,0.7752,1,1,0.887
20,111,3,1,1,1,3,2,1,1,0.8078,1,1,0.8556
20,112,3,1,1,2,3,1,0,1,0.8758,2,2,1.0515
20,113,3,1,2,1,4,2,0,2,0.7554,1,1,0.6112
20,114,3,1,1,2,2,1,0,2,1.0691,2,2,1.3666
20,115,3,1,2,2,1,1,1,2,0.805,2,2,2.0048
20,116,3,1,1,2,6,2,0,1,1.5119,2,2,0.8557
20,117,3,1,2,2,2,2,1,2,0.8236,2,2,1.3194
20,118,3,1,1,2,3,2,0,1,1.445,1,1,1.0447
20,119,3,1,2,2,6,1,1,2,0.8126,2,2,1.4364
20,120,3,1,1,2,4,1,0,1,1.4443,2,2,0.852
20,121,3,1,2,1,1,1,0,2,0.9362,1,2,2.392
20,122,3,1,2,2,6,2,1,2,0.8075,1,1,0.7913
20,123,3,1,2,2,2,1,1,2,0.9343,2,2,1.0461
20,124,3,1,1,1,6,1,1,1,1.07,1,1,1.1178
20,125,3,1,1,2,5,2,0,7,7,1,1,2.4113
20,126,3,1,1,1,1,1,1,2,1.1344,2,2,0.9773
20,127,3,1,2,1,5,2,0,2,0.7518,2,2,0.7356
20,128,3,1,2,1,3,1,0,2,0.7572,2,2,0.677
20,129,3,1,2,1,6,2,0,2,0.9494,1,1,1.1252
20,130,3,1,2,2,3,1,1,2,0.5834,1,1,0.6312
20,131,3,1,1,1,4,1,1,1,1.1309,2,1,0.9227
20,132,3,1,2,1,4,1,0,2,0.8179,2,2,0.8017
20,133,3,1,2,2,1,2,1,2,0.6129,1,1,0.7887
20,134,3,1,2,1,2,1,0,7,7,1,2,0.9854
20,135,3,1,2,1,3,2,0,2,0.8599,2,2,0.7156
20,136,3,1,1,1,2,2,1,1,1.1448,1,1,0.8085
20,137,3,1,2,2,5,1,1,2,0.8235,2,2,2.7273
20,138,3,1,1,1,6,2,1,1,0.9525,1,1,0.7442
20,139,3,1,2,1,2,2,0,2,0.882,2,2,0.6738
20,140,3,1,1,1,5,2,1,1,0.8822,1,1,1.442
20,141,3,1,2,2,3,2,1,7,7,1,1,0.8179
20,142,3,1,2,1,5,1,0,2,1.0014,1,2,0.5371
20,143,3,1,2,1,1,2,0,2,0.911,1,1,0.3828
20,144,3,1,2,1,6,1,0,2,0.7456,2,2,0.6014
20,145,4,2,2,1,2,2,0,2,0.6953,1,1,0.8071
20,146,4,2,1,2,2,2,0,1,0.6183,1,1,1.2421
20,147,4,2,2,2,2,1,1,2,0.6937,2,1,0.7415
20,148,4,2,2,1,1,2,0,2,0.6712,2,2,1.0389
20,149,4,2,2,1,1,1,0,2,0.7546,1,1,1.0583
20,150,4,2,2,1,6,2,0,2,0.8027,2,2,0.7865
20,151,4,2,1,1,6,1,1,1,0.7493,1,2,0.861
20,152,4,2,2,2,4,1,1,2,0.7252,1,1,1.093
20,153,4,2,2,2,1,1,1,2,0.5747,1,1,0.7505
20,154,4,2,2,1,6,1,0,2,0.5566,2,2,1.2444
20,155,4,2,2,2,2,2,1,2,0.777,2,1,1.3367
20,156,4,2,2,1,5,2,0,2,0.7825,1,1,1.1503
20,157,4,2,1,1,2,1,1,1,0.713,2,2,0.9528
20,158,4,2,2,2,4,2,1,2,0.7155,1,1,1.4033
20,159,4,2,1,2,1,2,0,1,0.8822,2,2,1.314
20,160,4,2,1,2,1,1,0,2,1.7831,1,2,1.2349
20,161,4,2,2,1,2,1,0,2,0.6703,2,2,1.2301
20,162,4,2,1,2,5,1,0,1,1.0135,2,2,1.6374
20,163,4,2,2,1,4,2,0,2,0.6889,1,1,0.8647
20,164,4,2,1,1,4,1,1,1,0.7451,2,2,1.4968
20,165,4,2,2,2,1,2,1,7,7,1,7,7
20,166,4,2,1,2,5,2,0,1,1.0063,1,1,1.0541
20,167,4,2,1,2,4,1,0,1,0.7345,2,2,0.7823
20,168,4,2,2,1,5,1,0,2,1.0415,2,1,0.8332
20,169,4,2,1,1,1,1,1,1,0.8659,1,1,0.9137
20,170,4,2,2,2,5,1,1,2,0.8227,1,1,0.8705
20,171,4,2,1,2,2,1,0,1,0.7509,1,1,0.7987
20,172,4,2,2,2,3,2,1,2,0.6975,2,2,1.4492
20,173,4,2,2,2,3,1,1,2,0.6891,1,2,0.7369
20,174,4,2,1,2,3,1,0,1,0.7305,2,2,1.0982
20,175,4,2,1,1,4,2,1,1,0.7551,2,2,1.1869
20,176,4,2,1,1,1,2,1,1,0.5863,1,1,0.8901
20,177,4,2,2,2,5,2,1,2,0.683,1,1,1.1147
20,178,4,2,1,2,3,2,0,1,0.7481,1,1,1.6278
20,179,4,2,1,1,3,2,1,1,1.7034,1,1,1.1753
20,180,4,2,1,1,5,2,1,1,0.6217,2,2,0.7335
20,181,4,2,2,1,3,2,0,2,0.8831,2,2,0.9948
20,182,4,2,1,2,4,2,0,1,0.8856,1,1,2.9814
20,183,4,2,2,2,6,2,1,2,0.8836,2,1,2.1474
20,184,4,2,1,1,6,2,1,1,0.6651,2,1,1.0969
20,185,4,2,1,1,5,1,1,1,0.7257,2,2,1.1575
20,186,4,2,1,1,2,2,1,1,0.6915,1,1,0.8673
20,187,4,2,2,1,4,1,0,2,0.7529,2,2,2.3367
20,188,4,2,1,1,3,1,1,1,0.8103,2,2,2.7141
20,189,4,2,1,2,6,2,0,7,7,1,1,1.6512
20,190,4,2,1,2,6,1,0,1,0.7485,2,2,0.7323
20,191,4,2,2,1,3,1,0,2,0.7421,2,2,0.7259
20,192,4,2,2,2,6,1,1,2,0.6482,1,2,0.952
